,tag,distance,freq,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
21,truearthmovement,0.423149,6.77308,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
22,socialspotters,0.427175,6.50129,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
23,momwin,0.427693,9.087608,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
24,notsponsored,0.428103,10.463503,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
25,seventhgeneration,0.428752,6.848005,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
26,influencermom,0.430096,7.166266,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
27,liquidiv,0.430359,7.591357,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
28,revivesuperfoods,0.430424,7.889459,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
29,mominfluencer,0.430646,9.267854,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
0,abbyandfinn,0.274341,6.345636,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
1,ambcollab,0.282912,7.512071,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
2,sponsored,0.305675,12.212437,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
3,pamperspartner,0.328076,6.431331,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
4,tubbytodd,0.347219,6.812345,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
5,sponsoredpost,0.361185,9.048997,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
6,hellobello,0.363788,6.958448,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
7,momfinds,0.365951,6.154858,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
8,lovevery,0.372246,7.716461,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
9,deltachildren,0.37293,7.103322,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
10,drinkorgain,0.374593,6.37332,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
11,sleepcozyearth,0.399755,6.912743,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
12,getcocozy,0.401833,6.688355,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
13,giftedproduct,0.404706,7.635304,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
14,momapproved,0.405956,8.173011,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
15,momsmeet,0.407838,6.53814,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
16,momhack,0.408323,9.116689,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
17,gathre,0.410482,6.672033,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
18,momhacks,0.412639,9.626745,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
19,loveverygift,0.415394,6.760415,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
20,costcofinds,0.419169,8.983314,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
21,truearthmovement,0.423149,6.77308,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
22,socialspotters,0.427175,6.50129,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
23,momwin,0.427693,9.087608,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
24,notsponsored,0.428103,10.463503,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
25,seventhgeneration,0.428752,6.848005,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
26,influencermom,0.430096,7.166266,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
27,liquidiv,0.430359,7.591357,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
28,revivesuperfoods,0.430424,7.889459,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
29,mominfluencer,0.430646,9.267854,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
0,lasvegasfoodie,0.192231,8.329658,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
1,lasvegasfood,0.222384,8.566364,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
2,vegasfood,0.22595,8.321422,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
3,lasvegasfoodies,0.258913,6.721426,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
4,vegasfoodie,0.269064,7.758333,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
5,vegaseats,0.286757,7.860571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
6,vegasfoodies,0.291493,6.556778,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
7,lasvegaseats,0.298122,7.523481,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
8,foodiereels,0.316984,8.133,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
9,lasvegasrestaurants,0.318414,7.075809,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
10,vegasrestaurants,0.349867,6.624065,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
11,foodreels,0.37061,10.991443,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
12,utahfoodie,0.396953,7.196687,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
13,bayareafoodie,0.397779,8.657129,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
14,azfoodie,0.400035,7.892452,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
15,losangelesfoodie,0.401771,7.957527,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
16,tiktokfood,0.402175,8.676246,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
17,hawaiifoodie,0.402756,8.312871,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
18,foodreel,0.40705,9.771041,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
19,foodtok,0.408461,7.085064,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
20,yelplv,0.409142,6.419995,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
21,houstonfoodblogger,0.409953,7.259116,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
22,foodiereel,0.409962,6.744059,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
23,foodtiktok,0.410503,7.907284,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
24,losangelesfood,0.411049,9.078522,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
25,vegasdining,0.41261,7.075809,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
26,foodvid,0.416362,6.674561,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
27,offthestrip,0.416824,6.817831,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
28,californiafood,0.417332,7.636752,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
29,eatnorthamerica,0.418365,7.187657,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
0,lasvegasfoodie,0.192231,8.329658,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
1,lasvegasfood,0.222384,8.566364,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
2,vegasfood,0.22595,8.321422,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
3,lasvegasfoodies,0.258913,6.721426,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
4,vegasfoodie,0.269064,7.758333,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
5,vegaseats,0.286757,7.860571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
6,vegasfoodies,0.291493,6.556778,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
7,lasvegaseats,0.298122,7.523481,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
8,foodiereels,0.316984,8.133,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
9,lasvegasrestaurants,0.318414,7.075809,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
10,vegasrestaurants,0.349867,6.624065,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
11,foodreels,0.37061,10.991443,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
12,utahfoodie,0.396953,7.196687,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
13,bayareafoodie,0.397779,8.657129,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
14,azfoodie,0.400035,7.892452,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
15,losangelesfoodie,0.401771,7.957527,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
16,tiktokfood,0.402175,8.676246,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
17,hawaiifoodie,0.402756,8.312871,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
18,foodreel,0.40705,9.771041,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
19,foodtok,0.408461,7.085064,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
20,yelplv,0.409142,6.419995,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
21,houstonfoodblogger,0.409953,7.259116,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
22,foodiereel,0.409962,6.744059,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
23,foodtiktok,0.410503,7.907284,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
24,losangelesfood,0.411049,9.078522,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
25,vegasdining,0.41261,7.075809,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
26,foodvid,0.416362,6.674561,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
27,offthestrip,0.416824,6.817831,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
28,californiafood,0.417332,7.636752,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
29,eatnorthamerica,0.418365,7.187657,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
0,lasvegasfoodie,0.192231,8.329658,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
1,lasvegasfood,0.222384,8.566364,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
2,vegasfood,0.22595,8.321422,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
3,lasvegasfoodies,0.258913,6.721426,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
4,vegasfoodie,0.269064,7.758333,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
5,vegaseats,0.286757,7.860571,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
6,vegasfoodies,0.291493,6.556778,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
7,lasvegaseats,0.298122,7.523481,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
8,foodiereels,0.316984,8.133,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
9,lasvegasrestaurants,0.318414,7.075809,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
10,vegasrestaurants,0.349867,6.624065,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
11,foodreels,0.37061,10.991443,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
12,utahfoodie,0.396953,7.196687,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
13,bayareafoodie,0.397779,8.657129,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
14,azfoodie,0.400035,7.892452,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
15,losangelesfoodie,0.401771,7.957527,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
16,tiktokfood,0.402175,8.676246,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
17,hawaiifoodie,0.402756,8.312871,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
18,foodreel,0.40705,9.771041,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
19,foodtok,0.408461,7.085064,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
20,yelplv,0.409142,6.419995,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
21,houstonfoodblogger,0.409953,7.259116,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
22,foodiereel,0.409962,6.744059,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
23,foodtiktok,0.410503,7.907284,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
24,losangelesfood,0.411049,9.078522,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
25,vegasdining,0.41261,7.075809,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
26,foodvid,0.416362,6.674561,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
27,offthestrip,0.416824,6.817831,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
28,californiafood,0.417332,7.636752,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
29,eatnorthamerica,0.418365,7.187657,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
0,girlstalk,0.318662,9.533003,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
1,girltalk,0.34206,9.865266,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
2,confessions,0.344636,10.039067,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
3,situationships,0.370592,8.400659,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
4,exes,0.383043,7.954723,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
5,girlsbelike,0.383822,9.348536,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
6,confess,0.384413,8.673513,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
7,relationshipmemes,0.387092,10.070695,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
8,gossip,0.39315,10.522207,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
9,confession,0.406985,9.542302,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
10,relationshit,0.40958,7.199678,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
11,girlsproblems,0.413089,7.577634,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
12,girlproblems,0.414818,9.361343,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
13,girlfriendmemes,0.416325,8.687442,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
14,arguments,0.420866,8.620291,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
15,girlfriendsbelike,0.424312,8.375169,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
16,relatable,0.426359,11.768769,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
17,dating,0.429254,11.437167,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
18,girlmemes,0.431637,8.369621,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
19,cheating,0.432194,10.12823,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
20,fuckboys,0.432988,8.659734,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
21,relationshipproblems,0.434664,9.335298,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
22,exs,0.438131,7.562162,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
23,relatablepost,0.440948,9.307467,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
24,relationships,0.447658,12.362508,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
25,datingmemes,0.448523,9.019301,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
26,truthordare,0.451611,8.960468,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
27,situationship,0.454477,7.101676,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
28,relationship,0.456423,12.43585,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
29,disagree,0.456744,7.457609,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
0,girlstalk,0.318662,9.533003,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
1,girltalk,0.34206,9.865266,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
2,confessions,0.344636,10.039067,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
3,situationships,0.370592,8.400659,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
4,exes,0.383043,7.954723,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
5,girlsbelike,0.383822,9.348536,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
6,confess,0.384413,8.673513,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
7,relationshipmemes,0.387092,10.070695,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
8,gossip,0.39315,10.522207,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
9,confession,0.406985,9.542302,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
10,relationshit,0.40958,7.199678,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
11,girlsproblems,0.413089,7.577634,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
12,girlproblems,0.414818,9.361343,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
13,girlfriendmemes,0.416325,8.687442,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
14,arguments,0.420866,8.620291,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
15,girlfriendsbelike,0.424312,8.375169,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
16,relatable,0.426359,11.768769,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
17,dating,0.429254,11.437167,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
18,girlmemes,0.431637,8.369621,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
19,cheating,0.432194,10.12823,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
20,fuckboys,0.432988,8.659734,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
21,relationshipproblems,0.434664,9.335298,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
22,exs,0.438131,7.562162,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
23,relatablepost,0.440948,9.307467,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
24,relationships,0.447658,12.362508,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
25,datingmemes,0.448523,9.019301,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
26,truthordare,0.451611,8.960468,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
27,situationship,0.454477,7.101676,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
28,relationship,0.456423,12.43585,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
29,disagree,0.456744,7.457609,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
