,id,name,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
4,43,"Travel, Tourism & Aviation",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
5,25,Electronics & Computers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
6,11,Camera & Photography,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
7,7,Shopping & Retail,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
8,36,Art & Design,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
9,3,Music,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
10,798,Healthy Lifestyle,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
11,1560,"Home Decor, Furniture & Garden",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
12,1500,Luxury Goods,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
13,196,Fitness & Yoga,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
14,19,"Beer, Wine & Spirits",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
15,1708,"Friends, Family & Relationships",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662975145
0,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
1,80,Beauty & Cosmetics,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
2,33,Activewear,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
3,139,"Restaurants, Food & Grocery",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
4,43,"Travel, Tourism & Aviation",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
5,25,Electronics & Computers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
6,11,Camera & Photography,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
7,7,Shopping & Retail,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
8,36,Art & Design,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
9,3,Music,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
10,798,Healthy Lifestyle,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
11,1560,"Home Decor, Furniture & Garden",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
12,1500,Luxury Goods,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
13,196,Fitness & Yoga,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
14,19,"Beer, Wine & Spirits",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
15,1708,"Friends, Family & Relationships",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1662645528
0,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
1,80,Beauty & Cosmetics,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
2,33,Activewear,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
3,139,"Restaurants, Food & Grocery",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
4,43,"Travel, Tourism & Aviation",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
5,25,Electronics & Computers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
6,11,Camera & Photography,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
7,7,Shopping & Retail,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
8,36,Art & Design,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
9,3,Music,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
10,798,Healthy Lifestyle,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
11,1560,"Home Decor, Furniture & Garden",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
12,1500,Luxury Goods,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
13,196,Fitness & Yoga,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
14,19,"Beer, Wine & Spirits",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
15,1708,"Friends, Family & Relationships",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,sonabonds,1664431621
0,25,Electronics & Computers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
1,21,Sports,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
2,9,"Coffee, Tea & Beverages",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
3,7,Shopping & Retail,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
4,36,Art & Design,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
5,1708,"Friends, Family & Relationships",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
6,798,Healthy Lifestyle,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
7,1560,"Home Decor, Furniture & Garden",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
8,33,Activewear,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
9,139,"Restaurants, Food & Grocery",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
10,291,Wedding,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
11,100,Healthcare & Medicine,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
12,196,Fitness & Yoga,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
13,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662645345
0,25,Electronics & Computers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
1,21,Sports,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
2,9,"Coffee, Tea & Beverages",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
3,7,Shopping & Retail,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
4,36,Art & Design,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
5,1708,"Friends, Family & Relationships",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
6,798,Healthy Lifestyle,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
7,1560,"Home Decor, Furniture & Garden",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
8,33,Activewear,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
9,139,"Restaurants, Food & Grocery",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
10,291,Wedding,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
11,100,Healthcare & Medicine,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
12,196,Fitness & Yoga,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
13,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1664431623
0,25,Electronics & Computers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
1,21,Sports,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
2,9,"Coffee, Tea & Beverages",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
3,7,Shopping & Retail,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
4,36,Art & Design,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
5,1708,"Friends, Family & Relationships",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
6,798,Healthy Lifestyle,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
7,1560,"Home Decor, Furniture & Garden",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
8,33,Activewear,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
9,139,"Restaurants, Food & Grocery",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
10,291,Wedding,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
11,100,Healthcare & Medicine,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
12,196,Fitness & Yoga,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
13,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,theregoesjonathan,1662975121
0,25,Electronics & Computers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
1,21,Sports,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
2,139,"Restaurants, Food & Grocery",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
3,9,"Coffee, Tea & Beverages",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
4,19,"Beer, Wine & Spirits",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
5,1,Television & Film,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
6,7,Shopping & Retail,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
7,798,Healthy Lifestyle,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
8,1560,"Home Decor, Furniture & Garden",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
9,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1664431845
0,25,Electronics & Computers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
1,21,Sports,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
2,139,"Restaurants, Food & Grocery",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
3,9,"Coffee, Tea & Beverages",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
4,19,"Beer, Wine & Spirits",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
5,1,Television & Film,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
6,7,Shopping & Retail,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
7,798,Healthy Lifestyle,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
8,1560,"Home Decor, Furniture & Garden",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
9,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662645791
0,25,Electronics & Computers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
1,21,Sports,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
2,139,"Restaurants, Food & Grocery",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
3,9,"Coffee, Tea & Beverages",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
4,19,"Beer, Wine & Spirits",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
5,1,Television & Film,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
6,7,Shopping & Retail,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
7,798,Healthy Lifestyle,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
8,1560,"Home Decor, Furniture & Garden",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
9,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,mizzerybell,1662974792
0,9,"Coffee, Tea & Beverages",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
1,1708,"Friends, Family & Relationships",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
2,30,Gaming,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
3,1,Television & Film,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
4,80,Beauty & Cosmetics,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1664432219
0,9,"Coffee, Tea & Beverages",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
1,1708,"Friends, Family & Relationships",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
2,30,Gaming,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
3,1,Television & Film,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
4,80,Beauty & Cosmetics,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662974808
0,9,"Coffee, Tea & Beverages",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
1,1708,"Friends, Family & Relationships",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
2,30,Gaming,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
3,1,Television & Film,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
4,80,Beauty & Cosmetics,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
0,25,Electronics & Computers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
1,80,Beauty & Cosmetics,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
2,190,"Toys, Children & Baby",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
3,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
4,9,"Coffee, Tea & Beverages",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
5,7,Shopping & Retail,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
6,43,"Travel, Tourism & Aviation",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
7,139,"Restaurants, Food & Grocery",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
8,11,Camera & Photography,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
9,33,Activewear,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
10,1708,"Friends, Family & Relationships",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
11,36,Art & Design,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
12,1560,"Home Decor, Furniture & Garden",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
13,196,Fitness & Yoga,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
14,798,Healthy Lifestyle,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
15,58,Business & Careers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
0,25,Electronics & Computers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
1,80,Beauty & Cosmetics,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
2,190,"Toys, Children & Baby",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
3,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
4,9,"Coffee, Tea & Beverages",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
5,7,Shopping & Retail,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
6,43,"Travel, Tourism & Aviation",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
7,139,"Restaurants, Food & Grocery",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
8,11,Camera & Photography,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
9,33,Activewear,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
10,1708,"Friends, Family & Relationships",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
11,36,Art & Design,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
12,1560,"Home Decor, Furniture & Garden",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
13,196,Fitness & Yoga,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
14,798,Healthy Lifestyle,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
15,58,Business & Careers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
0,25,Electronics & Computers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
1,80,Beauty & Cosmetics,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
2,190,"Toys, Children & Baby",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
3,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
4,9,"Coffee, Tea & Beverages",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
5,7,Shopping & Retail,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
6,43,"Travel, Tourism & Aviation",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
7,139,"Restaurants, Food & Grocery",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
8,11,Camera & Photography,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
9,33,Activewear,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
10,1708,"Friends, Family & Relationships",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
11,36,Art & Design,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
12,1560,"Home Decor, Furniture & Garden",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
13,196,Fitness & Yoga,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
14,798,Healthy Lifestyle,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
15,58,Business & Careers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
0,1826,Cars & Motorbikes,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
1,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
2,196,Fitness & Yoga,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
3,33,Activewear,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
4,1500,Luxury Goods,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
0,1826,Cars & Motorbikes,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
1,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
2,196,Fitness & Yoga,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
3,33,Activewear,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
4,1500,Luxury Goods,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
0,1826,Cars & Motorbikes,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
1,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
2,196,Fitness & Yoga,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
3,33,Activewear,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
4,1500,Luxury Goods,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
0,25,Electronics & Computers,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
1,13,"Clothes, Shoes, Handbags & Accessories",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
2,7,Shopping & Retail,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
3,190,"Toys, Children & Baby",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
4,1708,"Friends, Family & Relationships",2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
