,max,total,min,median,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
12,0.8113,21648,0.8012,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
13,0.821159,20371,0.8113,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
14,0.8311,19245,0.821159,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
15,0.8417,18228,0.8311,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
16,0.85324,17319,0.8417,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
17,0.8667,16496,0.85324,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
18,0.885207,15749,0.8667,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
19,,15070,0.885207,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,soundslikemyexx,1662645536
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1664431478
0,0.2782,790066,,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
1,0.470091,632053,0.2782,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
2,0.594458,526678,0.470091,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
3,0.657989,451424,0.594458,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
4,0.696505,395033,0.657989,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
5,0.7236,351184,0.696505,True,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
6,0.7446,316026,0.7236,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
7,0.76177,287288,0.7446,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
8,0.7763,263388,0.76177,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
9,0.789106,243143,0.7763,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
10,0.8007,225761,0.789106,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
11,0.811491,210651,0.8007,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
12,0.821759,197516,0.811491,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
13,0.831879,185863,0.821759,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
14,0.842047,175592,0.831879,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
15,0.8526,166309,0.842047,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
16,0.864082,158013,0.8526,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
17,0.8773,150507,0.864082,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
18,0.895221,143693,0.8773,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
19,,137382,0.895221,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662645545
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,gyda.bell,1662975279
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1664431838
0,0.2782,790066,,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
1,0.470091,632053,0.2782,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
2,0.594458,526678,0.470091,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
3,0.657989,451424,0.594458,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
4,0.696505,395033,0.657989,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
5,0.7236,351184,0.696505,True,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
6,0.7446,316026,0.7236,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
7,0.76177,287288,0.7446,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
8,0.7763,263388,0.76177,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
9,0.789106,243143,0.7763,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
10,0.8007,225761,0.789106,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
11,0.811491,210651,0.8007,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
12,0.821759,197516,0.811491,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
13,0.831879,185863,0.821759,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
14,0.842047,175592,0.831879,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
15,0.8526,166309,0.842047,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
16,0.864082,158013,0.8526,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
17,0.8773,150507,0.864082,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
18,0.895221,143693,0.8773,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
19,,137382,0.895221,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662645635
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,big1500_,1662975245
0,0.2782,790066,,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
1,0.470091,632053,0.2782,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
2,0.594458,526678,0.470091,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
3,0.657989,451424,0.594458,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
4,0.696505,395033,0.657989,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
5,0.7236,351184,0.696505,True,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
6,0.7446,316026,0.7236,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
7,0.76177,287288,0.7446,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
8,0.7763,263388,0.76177,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
9,0.789106,243143,0.7763,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
10,0.8007,225761,0.789106,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
11,0.811491,210651,0.8007,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
12,0.821759,197516,0.811491,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
13,0.831879,185863,0.821759,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
14,0.842047,175592,0.831879,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
15,0.8526,166309,0.842047,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
16,0.864082,158013,0.8526,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
17,0.8773,150507,0.864082,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
18,0.895221,143693,0.8773,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
19,,137382,0.895221,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662645744
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1662974836
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,e_l_d,1664431549
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1662974830
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1664431613
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1664431613
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1664431613
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1664431613
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1664431613
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1664431613
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1664431613
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1664431613
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1664431613
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,lisettejyoga,1664431613
