,tag,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
4,kaleidokrewe,0.444444,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
5,miracledeops,0.277778,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
6,miracledrops,0.166667,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
7,highbun,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
8,karmasworld,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
9,novakids,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
10,kidsofinstagram,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
11,newyork,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
12,itsfromthesole,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
13,bluedress,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
14,sponsored,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
15,miniinfluencer,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
16,ponytail,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
17,faoschwarz,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
18,curlykids,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
19,jordans,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
20,naturalhairkids,0.111111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
21,tokyobikeforkids,0.055556,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
22,aussomekids,0.055556,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
23,thisisreallife,0.055556,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
24,kidsbikes,0.055556,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
25,lilyfrilly,0.055556,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
26,ad,0.055556,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
27,tokyobike,0.055556,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
28,caughtinabadromance,0.055556,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
29,throwback,0.055556,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,lovemilanmarie,1662646464
0,momsohard,0.211679,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
1,imomsohard,0.189781,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
2,funnymoms,0.189781,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
3,motherhoodunfiltered,0.160584,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
4,funnymom,0.153285,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
5,momhumor,0.145985,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
6,realmom,0.131387,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
7,realmoms,0.131387,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
8,motherhoodunited,0.124088,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
9,motherhoodintheraw,0.10219,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
10,reallifemom,0.094891,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
11,motherhooduncensored,0.087591,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
12,realmomlife,0.080292,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
13,funnymomreels,0.080292,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
14,momof5,0.080292,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
15,funnymomsofinsta,0.072993,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
16,momhumour,0.072993,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
17,momof5kids,0.072993,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
18,honestmommin,0.065693,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
19,momsunite,0.065693,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
20,smallhomedecor,0.065693,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
21,momlifeunfiltered,0.065693,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
22,momsofinsta,0.058394,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
23,momsunited,0.051095,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
24,largefamily,0.051095,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
25,realmotherhood,0.051095,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
26,ad,0.051095,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
27,largefamilymom,0.051095,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
28,largefamilylife,0.051095,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
29,smallhome,0.043796,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
0,momsohard,0.211679,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
1,funnymoms,0.19708,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
2,imomsohard,0.189781,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
3,motherhoodunfiltered,0.160584,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
4,funnymom,0.153285,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
5,momhumor,0.145985,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
6,realmom,0.131387,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
7,motherhoodunited,0.124088,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
8,realmoms,0.116788,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
9,reallifemom,0.094891,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
10,motherhoodintheraw,0.094891,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
11,motherhooduncensored,0.087591,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
12,realmomlife,0.080292,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
13,funnymomreels,0.080292,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
14,funnymomsofinsta,0.080292,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
15,momof5,0.080292,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
16,momhumour,0.072993,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
17,momof5kids,0.072993,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
18,honestmommin,0.065693,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
19,momsunite,0.065693,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
20,smallhomedecor,0.065693,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
21,momlifeunfiltered,0.065693,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
22,momsunited,0.058394,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
23,ad,0.058394,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
24,momsofinsta,0.058394,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
25,largefamily,0.051095,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
26,largefamilymom,0.051095,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
27,largefamilylife,0.051095,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
28,smallhome,0.043796,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
29,realmotherhood,0.043796,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
0,gifted,0.54321,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
1,ad,0.209877,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
2,adoreme,0.209877,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
3,kidfocus,0.061728,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
4,kidfocuspartner,0.061728,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
5,squeakad,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
6,lingerieaddict,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
7,lingerielove,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
8,lingerieonline,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
9,organiccleaningproducts,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
10,squeakyclean,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
11,lingerie,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
12,getsqueakywithus,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
13,selflove,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
14,myhannahbanana,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
15,lingerielife,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
16,mytrulyme,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
17,selfcare,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
18,lingerieplussize,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
19,tangle,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
20,tanglecreations,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
21,magnatiles,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
22,trendytoyss,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
23,createonproducts,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
24,trendytoys,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
25,fidgetcollection,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
26,giftsforwomen,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
27,holidaygiftguide,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
28,myfabkids,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
29,selfpampering,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
0,gifted,0.54321,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
1,ad,0.209877,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
2,adoreme,0.209877,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
3,kidfocus,0.061728,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
4,kidfocuspartner,0.061728,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
5,squeakad,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
6,lingerieaddict,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
7,lingerielove,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
8,lingerieonline,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
9,organiccleaningproducts,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
10,squeakyclean,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
11,lingerie,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
12,getsqueakywithus,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
13,selflove,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
14,myhannahbanana,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
15,lingerielife,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
16,mytrulyme,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
17,selfcare,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
18,lingerieplussize,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
19,tangle,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
20,tanglecreations,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
21,magnatiles,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
22,trendytoyss,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
23,createonproducts,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
24,trendytoys,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
25,fidgetcollection,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
26,giftsforwomen,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
27,holidaygiftguide,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
28,myfabkids,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
29,selfpampering,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
0,gifted,0.54321,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
1,ad,0.209877,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
2,adoreme,0.209877,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
3,kidfocus,0.061728,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
4,kidfocuspartner,0.061728,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
5,squeakad,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
6,lingerieaddict,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
7,lingerielove,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
8,lingerieonline,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
9,organiccleaningproducts,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
10,squeakyclean,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
11,lingerie,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
12,getsqueakywithus,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
13,selflove,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
14,myhannahbanana,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
15,lingerielife,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
16,mytrulyme,0.049383,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
17,selfcare,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
18,lingerieplussize,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
19,tangle,0.037037,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
20,tanglecreations,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
21,magnatiles,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
22,trendytoyss,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
23,createonproducts,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
24,trendytoys,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
25,fidgetcollection,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
26,giftsforwomen,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
27,holidaygiftguide,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
28,myfabkids,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
29,selfpampering,0.024691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
0,ad,0.181208,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
1,sponsored,0.073826,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
2,motherhoodunplugged,0.067114,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
3,igkidsmodel,0.067114,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
4,momapproved,0.067114,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
5,toddlersofinstagram,0.067114,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
6,explorepage,0.060403,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
7,toddlermom,0.060403,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
8,toddleractivities,0.060403,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
9,toddlersofig,0.060403,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
10,twoyearsold,0.060403,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
11,letthembelittle,0.053691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
12,mombloggers,0.053691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
13,toddlerfashionista,0.053691,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
14,momlife,0.04698,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
15,toddlerfashions,0.04698,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
16,trendingreels,0.04698,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
17,instakids,0.04698,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
18,motherhoodthroughinstagram,0.04698,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
19,microinfluencers,0.040268,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
20,kidreels,0.040268,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
21,toddlermodels,0.040268,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
22,thisismotherhood,0.040268,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
23,funnykidsvideo,0.040268,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
24,discoverunder20k,0.040268,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
25,toddlerreels,0.040268,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
26,miniinfluencer,0.040268,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
27,mamasgirl,0.040268,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
28,toddlermomlife,0.040268,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
29,lifestyleblogger,0.040268,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
0,ad,0.182432,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
1,momapproved,0.094595,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
2,toddlersofinstagram,0.087838,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
3,toddlersofig,0.074324,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
4,toddlermom,0.067568,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
5,toddleractivities,0.067568,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
6,sponsored,0.067568,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
7,twoyearsold,0.067568,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
8,miniinfluencer,0.060811,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
9,toddlerfashionista,0.060811,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
10,motherhoodunplugged,0.054054,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
11,toddlerinfluencer,0.054054,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
