,code,name,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
164,asian,Asian,0.09732,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662974802
165,white,White / Caucasian,0.751528,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662974802
166,african_american,African American,0.059473,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662974802
167,hispanic,Hispanic,0.091679,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662974802
168,white,White / Caucasian,0.780543,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662645439
169,hispanic,Hispanic,0.092619,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662645439
170,asian,Asian,0.087811,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662645439
171,african_american,African American,0.039027,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662645439
172,white,White / Caucasian,0.783353,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1664431735
173,hispanic,Hispanic,0.091764,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1664431735
174,asian,Asian,0.090824,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1664431735
175,african_american,African American,0.034059,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1664431735
176,african_american,African American,0.72927,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662645870
177,white,White / Caucasian,0.150789,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662645870
178,asian,Asian,0.057574,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662645870
179,hispanic,Hispanic,0.062367,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662645870
180,asian,Asian,0.045809,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662974949
181,white,White / Caucasian,0.147606,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662974949
182,african_american,African American,0.745663,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662974949
183,hispanic,Hispanic,0.060923,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662974949
184,white,White / Caucasian,0.152147,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
185,hispanic,Hispanic,0.058945,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
186,asian,Asian,0.067621,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
187,african_american,African American,0.721288,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
188,asian,Asian,0.069338,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
189,african_american,African American,0.069338,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
190,white,White / Caucasian,0.819053,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
191,hispanic,Hispanic,0.042271,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
192,white,White / Caucasian,0.810521,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
193,hispanic,Hispanic,0.042896,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
194,asian,Asian,0.081914,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
195,african_american,African American,0.064669,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
196,white,White / Caucasian,0.809254,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
197,hispanic,Hispanic,0.043226,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
198,asian,Asian,0.075868,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
199,african_american,African American,0.071653,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
200,white,White / Caucasian,0.641519,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
201,asian,Asian,0.153137,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
202,african_american,African American,0.078638,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
203,hispanic,Hispanic,0.126706,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
204,white,White / Caucasian,0.633547,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
205,hispanic,Hispanic,0.126284,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
206,asian,Asian,0.153211,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
207,african_american,African American,0.086957,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
208,african_american,African American,0.093483,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
209,asian,Asian,0.152972,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
210,hispanic,Hispanic,0.12466,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
211,white,White / Caucasian,0.628885,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
212,african_american,African American,0.042419,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662646050
213,hispanic,Hispanic,0.072075,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662646050
214,white,White / Caucasian,0.800666,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662646050
215,asian,Asian,0.084839,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662646050
216,asian,Asian,0.065544,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662974903
217,white,White / Caucasian,0.813843,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662974903
218,african_american,African American,0.05462,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662974903
219,hispanic,Hispanic,0.065992,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662974903
220,white,White / Caucasian,0.803668,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1664431755
221,hispanic,Hispanic,0.066852,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1664431755
222,asian,Asian,0.080367,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1664431755
223,african_american,African American,0.049113,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1664431755
224,white,White / Caucasian,0.732799,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
225,hispanic,Hispanic,0.120642,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
226,asian,Asian,0.082606,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
227,african_american,African American,0.063953,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
228,asian,Asian,0.08177,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
229,african_american,African American,0.079292,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
230,white,White / Caucasian,0.716107,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
231,hispanic,Hispanic,0.122831,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
232,asian,Asian,0.087372,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
233,african_american,African American,0.092668,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
234,white,White / Caucasian,0.69633,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
235,hispanic,Hispanic,0.12363,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
236,african_american,African American,0.106861,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662645791
237,white,White / Caucasian,0.730214,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662645791
238,asian,Asian,0.062335,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662645791
239,hispanic,Hispanic,0.10059,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662645791
240,asian,Asian,0.078527,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1664431547
241,african_american,African American,0.057111,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1664431547
242,white,White / Caucasian,0.763855,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1664431547
243,hispanic,Hispanic,0.100507,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1664431547
244,asian,Asian,0.076163,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662974750
245,african_american,African American,0.038082,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662974750
246,white,White / Caucasian,0.784483,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662974750
247,hispanic,Hispanic,0.101272,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662974750
248,african_american,African American,0.368549,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
249,asian,Asian,0.049973,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
250,hispanic,Hispanic,0.063011,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
251,white,White / Caucasian,0.518467,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
252,white,White / Caucasian,0.505137,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
253,hispanic,Hispanic,0.069653,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
254,asian,Asian,0.073533,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
255,african_american,African American,0.351678,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
256,asian,Asian,0.081703,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
257,white,White / Caucasian,0.847667,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
258,african_american,African American,0.040851,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
259,hispanic,Hispanic,0.029778,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
260,african_american,African American,0.040838,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1664431544
261,white,White / Caucasian,0.847394,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1664431544
262,asian,Asian,0.081677,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1664431544
263,hispanic,Hispanic,0.030091,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1664431544
264,african_american,African American,0.040851,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662645798
265,hispanic,Hispanic,0.029778,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662645798
266,white,White / Caucasian,0.847667,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662645798
267,asian,Asian,0.081703,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662645798
268,african_american,African American,0.0,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662646070
269,white,White / Caucasian,0.878636,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662646070
270,asian,Asian,0.084688,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662646070
271,hispanic,Hispanic,0.036676,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662646070
272,african_american,African American,0.051442,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1664431520
273,asian,Asian,0.113173,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1664431520
274,hispanic,Hispanic,0.032884,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1664431520
275,white,White / Caucasian,0.8025,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1664431520
276,asian,Asian,0.131457,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662974962
277,african_american,African American,0.035055,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662974962
278,white,White / Caucasian,0.797504,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662974962
279,hispanic,Hispanic,0.035984,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662974962
280,african_american,African American,0.060043,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1664431716
281,asian,Asian,0.112581,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1664431716
282,hispanic,Hispanic,0.12187,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1664431716
283,white,White / Caucasian,0.705506,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1664431716
284,white,White / Caucasian,0.705917,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662645519
285,hispanic,Hispanic,0.121359,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662645519
286,asian,Asian,0.112646,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662645519
287,african_american,African American,0.060078,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662645519
288,asian,Asian,0.112613,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662974731
289,african_american,African American,0.060061,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662974731
290,white,White / Caucasian,0.705711,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662974731
291,hispanic,Hispanic,0.121615,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662974731
292,white,White / Caucasian,0.203414,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1664431527
293,hispanic,Hispanic,0.041047,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1664431527
294,asian,Asian,0.094442,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1664431527
295,african_american,African American,0.661097,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1664431527
296,white,White / Caucasian,0.187633,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662646215
297,african_american,African American,0.636322,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662646215
298,hispanic,Hispanic,0.03736,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662646215
299,asian,Asian,0.138685,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662646215
300,asian,Asian,0.105231,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662974736
301,white,White / Caucasian,0.242841,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662974736
302,african_american,African American,0.615198,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662974736
303,hispanic,Hispanic,0.03673,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662974736
304,asian,Asian,0.083568,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,jamieeastonn,1662975240
305,white,White / Caucasian,0.818968,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,jamieeastonn,1662975240
306,african_american,African American,0.012535,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,jamieeastonn,1662975240
307,hispanic,Hispanic,0.084929,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,jamieeastonn,1662975240
308,african_american,African American,0.019224,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,jamieeastonn,1664431734
309,asian,Asian,0.061517,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,jamieeastonn,1664431734
310,hispanic,Hispanic,0.077251,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,jamieeastonn,1664431734
311,white,White / Caucasian,0.842009,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,jamieeastonn,1664431734
312,african_american,African American,0.012418,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,jamieeastonn,1662645464
313,hispanic,Hispanic,0.085227,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,jamieeastonn,1662645464
314,white,White / Caucasian,0.794735,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,jamieeastonn,1662645464
315,asian,Asian,0.10762,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,jamieeastonn,1662645464
316,asian,Asian,0.122221,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662974910
317,white,White / Caucasian,0.727771,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662974910
318,african_american,African American,0.044444,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662974910
319,hispanic,Hispanic,0.105564,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662974910
320,african_american,African American,0.054584,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1664431836
321,asian,Asian,0.087335,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1664431836
322,hispanic,Hispanic,0.110276,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1664431836
323,white,White / Caucasian,0.747805,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1664431836
324,white,White / Caucasian,0.7396,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662645832
325,hispanic,Hispanic,0.103515,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662645832
326,asian,Asian,0.072839,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662645832
327,african_american,African American,0.084045,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662645832
328,african_american,African American,0.056368,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,positivelyprimary,1662645709
329,hispanic,Hispanic,0.084015,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,positivelyprimary,1662645709
330,white,White / Caucasian,0.760972,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,positivelyprimary,1662645709
331,asian,Asian,0.098645,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,positivelyprimary,1662645709
332,african_american,African American,0.056368,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,positivelyprimary,1664431523
333,asian,Asian,0.098645,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,positivelyprimary,1664431523
334,hispanic,Hispanic,0.084015,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,positivelyprimary,1664431523
335,white,White / Caucasian,0.760972,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,positivelyprimary,1664431523
336,white,White / Caucasian,0.760972,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,positivelyprimary,1662974917
337,asian,Asian,0.098645,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,positivelyprimary,1662974917
338,african_american,African American,0.056368,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,positivelyprimary,1662974917
339,hispanic,Hispanic,0.084015,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,positivelyprimary,1662974917
340,african_american,African American,0.131138,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662646406
341,white,White / Caucasian,0.68192,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662646406
342,asian,Asian,0.062291,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662646406
343,hispanic,Hispanic,0.124651,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662646406
344,african_american,African American,0.111339,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1664431459
345,asian,Asian,0.080025,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1664431459
346,hispanic,Hispanic,0.119723,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1664431459
347,white,White / Caucasian,0.688912,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1664431459
348,white,White / Caucasian,0.638358,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662974803
349,asian,Asian,0.105824,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662974803
350,african_american,African American,0.126306,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662974803
351,hispanic,Hispanic,0.129512,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662974803
352,asian,Asian,0.058703,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lifewiththe_fellers,1662974746
353,white,White / Caucasian,0.841407,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lifewiththe_fellers,1662974746
354,african_american,African American,0.045658,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lifewiththe_fellers,1662974746
355,hispanic,Hispanic,0.054233,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lifewiththe_fellers,1662974746
356,asian,Asian,0.058679,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lifewiththe_fellers,1664432375
357,african_american,African American,0.045639,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lifewiththe_fellers,1664432375
358,white,White / Caucasian,0.84107,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lifewiththe_fellers,1664432375
359,hispanic,Hispanic,0.054611,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lifewiththe_fellers,1664432375
360,african_american,African American,0.045658,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lifewiththe_fellers,1662645686
361,white,White / Caucasian,0.841416,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lifewiththe_fellers,1662645686
362,asian,Asian,0.058703,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lifewiththe_fellers,1662645686
363,hispanic,Hispanic,0.054223,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lifewiththe_fellers,1662645686
364,african_american,African American,0.03925,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brandsbybravo,1664431644
365,asian,Asian,0.073267,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brandsbybravo,1664431644
366,hispanic,Hispanic,0.068463,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brandsbybravo,1664431644
367,white,White / Caucasian,0.81902,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brandsbybravo,1664431644
368,asian,Asian,0.068464,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brandsbybravo,1662975269
369,white,White / Caucasian,0.8305,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brandsbybravo,1662975269
370,african_american,African American,0.03572,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brandsbybravo,1662975269
371,hispanic,Hispanic,0.065315,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brandsbybravo,1662975269
372,african_american,African American,0.031584,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brandsbybravo,1662646182
373,white,White / Caucasian,0.834355,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brandsbybravo,1662646182
374,asian,Asian,0.068433,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brandsbybravo,1662646182
375,hispanic,Hispanic,0.065628,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brandsbybravo,1662646182
376,african_american,African American,0.060734,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1664431547
377,asian,Asian,0.056685,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1664431547
378,hispanic,Hispanic,0.080892,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1664431547
379,white,White / Caucasian,0.801689,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1664431547
380,white,White / Caucasian,0.801859,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662974862
381,asian,Asian,0.056697,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662974862
382,african_american,African American,0.060747,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662974862
383,hispanic,Hispanic,0.080697,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662974862
384,white,White / Caucasian,0.801859,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662645999
385,african_american,African American,0.060747,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662645999
386,hispanic,Hispanic,0.080697,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662645999
387,asian,Asian,0.056697,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662645999
388,white,White / Caucasian,0.559239,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662974939
389,asian,Asian,0.228422,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662974939
390,african_american,African American,0.04726,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662974939
391,hispanic,Hispanic,0.165079,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662974939
392,african_american,African American,0.056612,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662645357
393,white,White / Caucasian,0.598469,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662645357
394,asian,Asian,0.177923,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662645357
395,hispanic,Hispanic,0.166996,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662645357
396,white,White / Caucasian,0.571004,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1664431514
397,hispanic,Hispanic,0.159808,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1664431514
398,asian,Asian,0.212087,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1664431514
399,african_american,African American,0.0571,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1664431514
400,asian,Asian,0.082527,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662974792
401,african_american,African American,0.068175,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662974792
402,white,White / Caucasian,0.724805,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662974792
403,hispanic,Hispanic,0.124493,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662974792
404,white,White / Caucasian,0.717305,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662646005
